2016-09-15,214,1,1,1,1
2016-09-16,214,1,1,1,1
2016-09-16,214,1,1,1,1
2016-09-16,214,1,1,1,1
2016-09-16,214,1,1,1,1
2016-09-16,214,1,1,1,1
2016-09-16,214,1,1,1,1
2016-09-16,214,1,1,1,1
2016-09-17,214,1,1,1,1
2016-09-17,214,1,1,1,1
2016-09-17,214,1,1,1,1
2016-09-17,214,1,1,1,1
2016-09-17,214,1,1,1,1
2016-09-17,214,1,1,1,1
2016-09-17,214,1,1,1,1
2016-09-18,214,1,1,1,1
2016-09-18,214,1,1,1,1
2016-09-18,214,1,1,1,1
2016-09-18,214,1,1,1,1
2016-09-18,214,1,1,1,1
2016-09-18,214,1,1,1,1
2016-09-18,214,1,1,1,1
2016-09-18,214,1,1,1,1
2016-09-19,214,1,1,1,1
2016-09-19,214,1,1,1,1
2016-09-19,214,1,1,1,1
2016-09-20,214,1,1,1,1
2016-09-20,214,1,1,1,1
2016-09-20,214,1,1,1,1
2016-09-20,214,1,1,1,1
2016-09-20,214,1,1,1,1
2016-09-21,214,1,1,1,1
2016-09-21,214,1,1,1,1
2016-09-21,214,1,1,1,1
2016-09-21,214,1,1,1,1
2016-09-21,214,1,1,1,1
2016-09-21,214,1,1,1,1
2016-09-21,214,1,1,1,1
2016-09-22,214,1,1,1,1
2016-09-22,214,1,1,1,1
2016-09-22,214,1,1,1,1
2016-09-22,214,1,1,1,1
2016-09-22,214,1,1,1,1
2016-09-22,214,1,1,1,1
2016-09-22,214,1,1,1,1
2016-09-23,214,1,1,1,1
2016-09-23,214,1,1,1,1
2016-09-23,214,1,1,1,1
2016-09-23,214,1,1,1,1
2016-09-23,214,1,1,1,1
2016-09-23,214,1,1,1,1
2016-09-24,214,1,1,1,1
2016-09-24,214,1,1,1,1
2016-09-24,214,1,1,1,1
2016-09-24,214,1,1,1,1
2016-09-24,214,1,1,1,1
2016-09-25,214,1,1,1,1
2016-09-25,214,1,1,1,1
2016-09-25,214,1,1,1,1
2016-09-25,214,1,1,1,1
2016-09-26,214,1,1,1,1
2016-09-26,214,1,1,1,1
2016-09-26,214,1,1,1,1
2016-09-26,214,1,1,1,1
2016-09-27,214,1,1,1,1
2016-09-27,214,1,1,1,1
2016-09-28,214,1,1,1,1
2016-09-28,214,1,1,1,1
2016-09-28,214,1,1,1,1
2016-09-28,214,1,1,1,1
2016-09-28,214,1,1,1,1
2016-09-29,214,1,1,1,1
2016-09-29,214,1,1,1,1
2016-09-29,214,1,1,1,1
2016-09-30,214,1,1,1,1
2016-09-30,214,1,1,1,1
2016-10-01,214,1,1,1,1
2016-10-01,214,1,1,1,1
2016-10-01,214,1,1,1,1
2016-10-01,214,1,1,1,1
2016-10-01,214,1,1,1,1
2016-10-02,214,1,1,1,1
2016-10-02,214,1,1,1,1
2016-10-02,214,1,1,1,1
2016-10-02,214,1,1,1,1
2016-10-02,214,1,1,1,1
2016-10-02,214,1,1,1,1
2016-10-02,214,1,1,1,1
2016-10-02,214,1,1,1,1
2016-10-02,214,1,1,1,1
2016-10-02,214,1,1,1,1
2016-10-03,214,1,1,1,1
2016-10-03,214,1,1,1,1
2016-10-03,214,1,1,1,1
2016-10-03,214,1,1,1,1
2016-10-04,214,1,1,1,1
2016-10-04,214,1,1,1,1
2016-10-04,214,1,1,1,1
2016-10-04,214,1,1,1,1
2016-10-05,214,1,1,1,1
2016-10-05,214,1,1,1,1
2016-10-05,214,1,1,1,1
2016-10-05,214,1,1,1,1
2016-10-06,214,1,1,1,1
2016-10-06,214,1,1,1,1
2016-10-06,214,1,1,1,1
2016-10-06,214,1,1,1,1
2016-10-07,214,1,1,1,1
2016-10-07,214,1,1,1,1
2016-10-07,214,1,1,1,1
2016-10-07,214,1,1,1,1
2016-10-07,214,1,1,1,1
2016-10-07,214,1,1,1,1
2016-10-07,214,1,1,1,1
2016-10-08,214,1,1,1,1
2016-10-08,214,1,1,1,1
2016-10-08,214,1,1,1,1
2016-10-08,214,1,1,1,1
2016-10-08,214,1,1,1,1
2016-10-08,214,1,1,1,1
2016-10-08,214,1,1,1,1
2016-10-08,214,1,1,1,1
2016-10-09,214,1,1,1,1
2016-10-09,214,1,1,1,1
2016-10-09,214,1,1,1,1
2016-10-10,214,1,1,1,1
2016-10-10,214,1,1,1,1
2016-10-10,214,1,1,1,1
2016-10-10,214,1,1,1,1
2016-10-10,214,1,1,1,1
2016-10-11,214,1,1,1,1
2016-10-11,214,1,1,1,1
2016-10-11,214,1,1,1,1
2016-10-11,214,1,1,1,1
2016-10-11,214,1,1,1,1
2016-10-12,214,1,1,1,1
2016-10-12,214,1,1,1,1
2016-10-12,214,1,1,1,1
2016-10-12,214,1,1,1,1
2016-10-12,214,1,1,1,1
2016-10-12,214,1,1,1,1
2016-10-13,214,1,1,1,1
2016-10-13,214,1,1,1,1
2016-10-14,214,1,1,1,1
2016-10-14,214,1,1,1,1
2016-10-14,214,1,1,1,1
2016-10-14,214,1,1,1,1
2016-10-14,214,1,1,1,1
2016-10-15,214,1,1,1,1
2016-10-15,214,1,1,1,1
2016-10-15,214,1,1,1,1
2016-10-15,214,1,1,1,1
2016-10-15,214,1,1,1,1
2016-10-16,214,1,1,1,1
2016-10-16,214,1,1,1,1
2016-10-17,214,1,1,1,1
2016-10-17,214,1,1,1,1
2016-10-17,214,1,1,1,1
2016-10-17,214,1,1,1,1
2016-10-17,214,1,1,1,1
2016-10-18,214,1,1,1,1
2016-10-18,214,1,1,1,1
2016-10-18,214,1,1,1,1
2016-10-19,214,1,1,1,1
2016-10-19,214,1,1,1,1
2016-10-20,214,1,1,1,1
2016-10-20,214,1,1,1,1
2016-10-20,214,1,1,1,1
2016-10-20,214,1,1,1,1
2016-10-20,214,1,1,1,1
2016-10-20,214,1,1,1,1
2016-10-20,214,1,1,1,1
2016-10-21,214,1,1,1,1
2016-10-21,214,1,1,1,1
2016-10-21,214,1,1,1,1
2016-10-21,214,1,1,1,1
2016-10-21,214,1,1,1,1
2016-10-22,214,1,1,1,1
2016-10-22,214,1,1,1,1
2016-10-22,214,1,1,1,1
2016-10-22,214,1,1,1,1
2016-10-22,214,1,1,1,1
2016-10-22,214,1,1,1,1
2016-10-23,214,1,1,1,1
2016-10-23,214,1,1,1,1
2016-10-23,214,1,1,1,1
2016-10-23,214,1,1,1,1
2016-10-23,214,1,1,1,1
2016-10-24,214,1,1,1,1
2016-10-24,214,1,1,1,1
2016-10-24,214,1,1,1,1
2016-10-24,214,1,1,1,1
2016-10-25,214,1,1,1,1
2016-10-25,214,1,1,1,1
2016-10-25,214,1,1,1,1
2016-10-25,214,1,1,1,1
2016-10-26,214,1,1,1,1
2016-10-26,214,1,1,1,1
2016-10-26,214,1,1,1,1
2016-10-26,214,1,1,1,1
2016-10-26,214,1,1,1,1
2016-10-26,214,1,1,1,1
2016-10-26,214,1,1,1,1
2016-10-27,214,1,1,1,1
2016-10-28,214,1,1,1,1
2016-10-28,214,1,1,1,1
2016-10-28,214,1,1,1,1
2016-10-29,214,1,1,1,1
2016-10-30,214,1,1,1,1
2016-10-30,214,1,1,1,1
2016-10-30,214,1,1,1,1
2016-10-30,214,1,1,1,1
2016-10-30,214,1,1,1,1
2016-10-30,214,1,1,1,1
2016-10-30,214,1,1,1,1
2016-10-31,214,1,1,1,1
2016-10-31,214,1,1,1,1
2016-10-31,214,1,1,1,1
2016-11-01,214,1,1,1,1
2016-11-01,214,1,1,1,1
2016-11-01,214,1,1,1,1
2016-11-01,214,1,1,1,1
2016-11-01,214,1,1,1,1
2016-11-01,214,1,1,1,1
2016-11-01,214,1,1,1,1
2016-11-02,214,1,1,1,1
2016-11-02,214,1,1,1,1
2016-11-02,214,1,1,1,1
2016-11-02,214,1,1,1,1
2016-11-02,214,1,1,1,1
2016-11-03,214,1,1,1,1
2016-11-03,214,1,1,1,1
2016-11-03,214,1,1,1,1
2016-11-03,214,1,1,1,1
2016-11-03,214,1,1,1,1
2016-11-03,214,1,1,1,1
2016-11-04,214,1,1,1,1
2016-11-04,214,1,1,1,1
2016-11-04,214,1,1,1,1
2016-11-04,214,1,1,1,1
2016-11-04,214,1,1,1,1
2016-11-04,214,1,1,1,1
2016-11-04,214,1,1,1,1
2016-11-05,214,1,1,1,1
2016-11-05,214,1,1,1,1
2016-11-06,214,1,1,1,1
2016-11-06,214,1,1,1,1
2016-11-06,214,1,1,1,1
2016-11-06,214,1,1,1,1
2016-11-07,214,1,1,1,1
2016-11-07,214,1,1,1,1
2016-11-07,214,1,1,1,1
2016-11-07,214,1,1,1,1
2016-11-07,214,1,1,1,1
2016-11-07,214,1,1,1,1
2016-11-07,214,1,1,1,1
2016-11-07,214,1,1,1,1
2016-11-07,214,1,1,1,1
2016-11-08,214,1,1,1,1
2016-11-08,214,1,1,1,1
2016-11-08,214,1,1,1,1
2016-11-08,214,1,1,1,1
2016-11-09,214,1,1,1,1
2016-11-09,214,1,1,1,1
2016-11-09,214,1,1,1,1
2016-11-09,214,1,1,1,1
2016-11-09,214,1,1,1,1
2016-11-10,214,1,1,1,1
2016-11-10,214,1,1,1,1
2016-11-10,214,1,1,1,1
2016-11-10,214,1,1,1,1
2016-11-10,214,1,1,1,1
2016-11-11,214,1,1,1,1
2016-11-11,214,1,1,1,1
2016-11-12,214,1,1,1,1
2016-11-12,214,1,1,1,1
2016-11-12,214,1,1,1,1
2016-11-12,214,1,1,1,1
2016-11-12,214,1,1,1,1
2016-11-13,214,1,1,1,1
2016-11-13,214,1,1,1,1
2016-11-13,214,1,1,1,1
2016-11-13,214,1,1,1,1
2016-11-13,214,1,1,1,1
2016-11-13,214,1,1,1,1
2016-11-14,214,1,1,1,1
2016-11-14,214,1,1,1,1
2016-11-14,214,1,1,1,1
2016-11-14,214,1,1,1,1
2016-11-14,214,1,1,1,1
2016-11-14,214,1,1,1,1
2016-11-15,214,1,1,1,1
2016-11-15,214,1,1,1,1
2016-11-15,214,1,1,1,1
2016-11-15,214,1,1,1,1
2016-11-15,214,1,1,1,1
2016-11-15,214,1,1,1,1
2016-11-16,214,1,1,1,1
2016-11-16,214,1,1,1,1
2016-11-16,214,1,1,1,1
2016-11-16,214,1,1,1,1
2016-11-16,214,1,1,1,1
2016-11-16,214,1,1,1,1
2016-11-17,214,1,1,1,1
2016-11-17,214,1,1,1,1
2016-11-17,214,1,1,1,1
2016-11-17,214,1,1,1,1
2016-11-17,214,1,1,1,1
2016-11-17,214,1,1,1,1
2016-11-18,214,1,1,1,1
2016-11-18,214,1,1,1,1
2016-11-18,214,1,1,1,1
2016-11-18,214,1,1,1,1
2016-11-19,214,1,1,1,1
2016-11-19,214,1,1,1,1
2016-11-19,214,1,1,1,1
2016-11-19,214,1,1,1,1
2016-11-19,214,1,1,1,1
2016-11-19,214,1,1,1,1
2016-11-19,214,1,1,1,1
2016-11-19,214,1,1,1,1
2016-11-20,214,1,1,1,1
2016-11-21,214,1,1,1,1
2016-11-21,214,1,1,1,1
2016-11-21,214,1,1,1,1
2016-11-21,214,1,1,1,1
2016-11-21,214,1,1,1,1
2016-11-21,214,1,1,1,1
2016-11-21,214,1,1,1,1
2016-11-22,214,1,1,1,1
2016-11-22,214,1,1,1,1
2016-11-22,214,1,1,1,1
2016-11-22,214,1,1,1,1
2016-11-22,214,1,1,1,1
2016-11-22,214,1,1,1,1
2016-11-22,214,1,1,1,1
2016-11-22,214,1,1,1,1
2016-11-22,214,1,1,1,1
2016-11-23,214,1,1,1,1
2016-11-23,214,1,1,1,1
2016-11-23,214,1,1,1,1
2016-11-23,214,1,1,1,1
2016-11-23,214,1,1,1,1
2016-11-24,214,1,1,1,1
2016-11-24,214,1,1,1,1
2016-11-24,214,1,1,1,1
2016-11-24,214,1,1,1,1
2016-11-24,214,1,1,1,1
2016-11-24,214,1,1,1,1
2016-11-24,214,1,1,1,1
2016-11-24,214,1,1,1,1
2016-11-24,214,1,1,1,1
2016-11-24,214,1,1,1,1
2016-11-25,214,1,1,1,1
2016-11-26,214,1,1,1,1
2016-11-26,214,1,1,1,1
2016-11-26,214,1,1,1,1
2016-11-27,214,1,1,1,1
2016-11-27,214,1,1,1,1
2016-11-27,214,1,1,1,1
2016-11-28,214,1,1,1,1
2016-11-28,214,1,1,1,1
2016-11-28,214,1,1,1,1
2016-11-28,214,1,1,1,1
2016-11-28,214,1,1,1,1
2016-11-28,214,1,1,1,1
2016-11-28,214,1,1,1,1
2016-11-29,214,1,1,1,1
2016-11-29,214,1,1,1,1
2016-11-29,214,1,1,1,1
2016-11-30,214,1,1,1,1
2016-11-30,214,1,1,1,1
2016-11-30,214,1,1,1,1
2016-11-30,214,1,1,1,1
2016-11-30,214,1,1,1,1
2016-11-30,214,1,1,1,1
2016-11-30,214,1,1,1,1
2016-11-30,214,1,1,1,1
2016-11-30,214,1,1,1,1
2016-11-30,214,1,1,1,1
2016-12-01,214,1,1,1,1
2016-12-01,214,1,1,1,1
2016-12-01,214,1,1,1,1
2016-12-01,214,1,1,1,1
2016-12-01,214,1,1,1,1
2016-12-01,214,1,1,1,1
2016-12-01,214,1,1,1,1
2016-12-01,214,1,1,1,1
2016-12-01,214,1,1,1,1
2016-12-02,214,1,1,1,1
2016-12-02,214,1,1,1,1
2016-12-02,214,1,1,1,1
2016-12-02,214,1,1,1,1
2016-12-02,214,1,1,1,1
2016-12-02,214,1,1,1,1
2016-12-03,214,1,1,1,1
2016-12-03,214,1,1,1,1
2016-12-03,214,1,1,1,1
2016-12-03,214,1,1,1,1
2016-12-03,214,1,1,1,1
2016-12-04,214,1,1,1,1
2016-12-04,214,1,1,1,1
2016-12-04,214,1,1,1,1
2016-12-04,214,1,1,1,1
2016-12-04,214,1,1,1,1
2016-12-04,214,1,1,1,1
2016-12-04,214,1,1,1,1
2016-12-04,214,1,1,1,1
2016-12-04,214,1,1,1,1
2016-12-04,214,1,1,1,1
2016-12-04,214,1,1,1,1
2016-12-05,214,1,1,1,1
2016-12-05,214,1,1,1,1
2016-12-05,214,1,1,1,1
2016-12-05,214,1,1,1,1
2016-12-05,214,1,1,1,1
2016-12-05,214,1,1,1,1
2016-12-05,214,1,1,1,1
2016-12-05,214,1,1,1,1
2016-12-06,214,1,1,1,1
2016-12-06,214,1,1,1,1
2016-12-06,214,1,1,1,1
2016-12-06,214,1,1,1,1
2016-12-06,214,1,1,1,1
2016-12-07,214,1,1,1,1
2016-12-07,214,1,1,1,1
2016-12-07,214,1,1,1,1
2016-12-07,214,1,1,1,1
2016-12-07,214,1,1,1,1
2016-12-07,214,1,1,1,1
2016-12-07,214,1,1,1,1
2016-12-07,214,1,1,1,1
2016-12-07,214,1,1,1,1
2016-12-07,214,1,1,1,1
2016-12-07,214,1,1,1,1
2016-12-07,214,1,1,1,1
2016-12-07,214,1,1,1,1
2016-12-07,214,1,1,1,1
2016-12-07,214,1,1,1,1
2016-12-08,214,1,1,1,1
2016-12-08,214,1,1,1,1
2016-12-08,214,1,1,1,1
2016-12-08,214,1,1,1,1
2016-12-08,214,1,1,1,1
2016-12-08,214,1,1,1,1
2016-12-09,214,1,1,1,1
2016-12-09,214,1,1,1,1
2016-12-09,214,1,1,1,1
2016-12-09,214,1,1,1,1
2016-12-10,214,1,1,1,1
2016-12-10,214,1,1,1,1
2016-12-10,214,1,1,1,1
2016-12-10,214,1,1,1,1
2016-12-10,214,1,1,1,1
2016-12-11,214,1,1,1,1
2016-12-11,214,1,1,1,1
2016-12-11,214,1,1,1,1
2016-12-11,214,1,1,1,1
2016-12-11,214,1,1,1,1
2016-12-11,214,1,1,1,1
2016-12-11,214,1,1,1,1
2016-12-11,214,1,1,1,1
2016-12-11,214,1,1,1,1
2016-12-12,214,1,1,1,1
2016-12-12,214,1,1,1,1
2016-12-12,214,1,1,1,1
2016-12-12,214,1,1,1,1
2016-12-12,214,1,1,1,1
2016-12-12,214,1,1,1,1
2016-12-12,214,1,1,1,1
2016-12-12,214,1,1,1,1
2016-12-12,214,1,1,1,1
2016-12-13,214,1,1,1,1
2016-12-13,214,1,1,1,1
2016-12-13,214,1,1,1,1
2016-12-13,214,1,1,1,1
2016-12-13,214,1,1,1,1
2016-12-13,214,1,1,1,1
2016-12-13,214,1,1,1,1
2016-12-13,214,1,1,1,1
2016-12-13,214,1,1,1,1
2016-12-13,214,1,1,1,1
2016-12-13,214,1,1,1,1
2016-12-13,214,1,1,1,1
2016-12-13,214,1,1,1,1
2016-12-13,214,1,1,1,1
2016-12-14,214,1,1,1,1
2016-12-14,214,1,1,1,1
2016-12-14,214,1,1,1,1
2016-12-14,214,1,1,1,1
2016-12-14,214,1,1,1,1
2016-12-15,214,1,1,1,1
2016-12-15,214,1,1,1,1
2016-12-15,214,1,1,1,1
2016-12-15,214,1,1,1,1
2016-12-15,214,1,1,1,1
2016-12-15,214,1,1,1,1
2016-12-15,214,1,1,1,1
2016-12-15,214,1,1,1,1
2016-12-15,214,1,1,1,1
2016-12-15,214,1,1,1,1
2016-12-16,214,1,1,1,1
2016-12-16,214,1,1,1,1
2016-12-16,214,1,1,1,1
2016-12-16,214,1,1,1,1
2016-12-16,214,1,1,1,1
2016-12-16,214,1,1,1,1
2016-12-16,214,1,1,1,1
2016-12-16,214,1,1,1,1
2016-12-16,214,1,1,1,1
2016-12-16,214,1,1,1,1
2016-12-17,214,1,1,1,1
2016-12-17,214,1,1,1,1
2016-12-17,214,1,1,1,1
2016-12-18,214,1,1,1,1
2016-12-18,214,1,1,1,1
2016-12-18,214,1,1,1,1
2016-12-18,214,1,1,1,1
2016-12-18,214,1,1,1,1
2016-12-18,214,1,1,1,1
2016-12-18,214,1,1,1,1
2016-12-18,214,1,1,1,1
2016-12-18,214,1,1,1,1
2016-12-19,214,1,1,1,1
2016-12-19,214,1,1,1,1
2016-12-19,214,1,1,1,1
2016-12-19,214,1,1,1,1
2016-12-19,214,1,1,1,1
2016-12-19,214,1,1,1,1
2016-12-20,214,1,1,1,1
2016-12-20,214,1,1,1,1
2016-12-20,214,1,1,1,1
2016-12-20,214,1,1,1,1
2016-12-20,214,1,1,1,1
2016-12-21,214,1,1,1,1
2016-12-21,214,1,1,1,1
2016-12-21,214,1,1,1,1
2016-12-21,214,1,1,1,1
2016-12-21,214,1,1,1,1
2016-12-21,214,1,1,1,1
2016-12-21,214,1,1,1,1
2016-12-21,214,1,1,1,1
2016-12-22,214,1,1,1,1
2016-12-22,214,1,1,1,1
2016-12-22,214,1,1,1,1
2016-12-22,214,1,1,1,1
2016-12-22,214,1,1,1,1
2016-12-23,214,1,1,1,1
2016-12-23,214,1,1,1,1
